uniqueId,id,productId,ean,lockId,attachments,quantity,seller,name,refId,price,listPrice,manualPrice,manualPriceAppliedBy,priceTags,imageUrl,detailUrl,components,bundleItems,params,offerings,attachmentOfferings,sellerSku,priceValidUntil,commission,tax,preSaleDate,measurementUnit,unitMultiplier,sellingPrice,isGift,shippingPrice,rewardValue,freightCommission,taxCode,parentItemIndex,parentAssemblyBinding,callCenterOperator,serialNumbers,assemblies,costPrice,orderId,data_extracao,itemAttachment_name,additionalInfo_brandName,additionalInfo_brandId,additionalInfo_categoriesIds,additionalInfo_categories,additionalInfo_productClusterId,additionalInfo_commercialConditionId,additionalInfo_dimension_cubicweight,additionalInfo_dimension_height,additionalInfo_dimension_length,additionalInfo_dimension_weight,additionalInfo_dimension_width,additionalInfo_offeringInfo,additionalInfo_offeringType,additionalInfo_offeringTypeId,priceDefinition_sellingPrices,priceDefinition_calculatedSellingPrice,priceDefinition_total,priceDefinition_reason
D8FDEA27C69A4C1FA2C831380AA3EA73,162680,155439,7899963915635,,[],2,Philco,Ventilador de Coluna Britânia BVT451 Maxx Force 170W 127V,033011183,23990,28990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466035-55-55/image-9fd90e93ce154e4798a499bff029c6f7.jpg?v=638325610012570000,/ventilador-de-coluna-britania-bvt451-maxx-force-170w-155439/p,[],[],[],[],[],22452,2026-12-29T13:05:02.0000000+00:00,1000,0,,un,1.0,23990,False,,0,0,,,,,,[],,1587011147283-01,2025-12-29 17:46:24,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","255,269,270,283,286,289,308,336,340,358,395",1,12.432,59.2,21.0,6200.0,48.0,,,,"[{'value': 23990, 'quantity': 2}]",23990,47980,
8CAA65820FF646F6BB73A1F3066272BC,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587011147282-01,2025-12-29 17:46:24,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
D45311B258274E5AB4A806F824EED1D0,721392,714190,7891356122545,,[],1,webcontinentalmktplace,Ventilador Prime Air AVTE400 Tecnologia Maxx Force 150W 127V,033011199,14990,16490,,,[],https://senffnet.vteximg.com.br/arquivos/ids/2770268-55-55/image-571ffc9350c344f89cf84feadb42d6c3.jpg?v=638503255621030000,/ventilador-prime-air-avte400-tecnologia-maxx-force-150w-714190/p,[],[],[],[],[],MKP006176000553,2030-12-28T09:49:30.0000000+00:00,1400,0,,un,1.0,14990,False,,0,1400,,,,,,[],,1587011147276-01,2025-12-29 17:46:24,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","255,283,286,289,308,336,340,358,395",1,8.8852,58.3,15.8,3575.0,46.3,,,,"[{'value': 14990, 'quantity': 1}]",14990,14990,
497BC33FD03D4888BC4FE60C21E9C853,1930,1318,7891356003035,,[],2,Philco,Secador de Cabelo Philco Titanium Travel 750W Bivolt,53503002,9990,16990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/164407-55-55/image-7e01e2161f4d4137b1ffc94e6f8110b1.jpg?v=637633451306830000,/secador-de-cabelo-philco-titanium-travel-750w-1318/p,[],[],[],[],[],439,2026-12-29T12:44:43.0000000+00:00,1000,0,,un,1.0,9990,False,,0,0,,,,,,[],,1587011147274-01,2025-12-29 17:46:24,,Philco,2000005,/583/613/722/,"[{'id': 722, 'name': 'Secador de Cabelo'}, {'id': 613, 'name': 'Cuidados com o Cabelo'}, {'id': 583, 'name': 'Cosméticos e Perfumaria'}]","141,164,289,291,293,333,338,383",1,16.5922,410.0,11.1,410.0,17.5,,,,"[{'value': 9990, 'quantity': 2}]",9990,19980,
E30D4748F4AA4EBD85D0F6455775FD8D,2052460,2045385,7908426309949,,[],1,loyalt,"Smartphone xiaomi redmi 14c br 4g azul 256gb, 4+4gb ram virtual, tela de 6,8’’, mediatek helio g81 ultra e câmera traseira dupla de 50mp",RCK-e1e6feaf21b6e277,111920,183212,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7886129-55-55/image-377d1b7235f444e68392f8ed50895d35.jpg?v=638981418742630000,/smartphone-xiaomi-redmi-14c-br-4g-azul-256gb-4-4gb-ram-virtual-tela-de-68’’-mediatek-helio-g81-ultra-e-camera-traseira-dupla-de-50mp-2045385/p,[],[],[],[],[],RCK-e1e6feaf21b6e277,2030-12-28T09:34:43.0000000+00:00,1150,0,,un,1.0,111920,False,,0,0,,,,,,[],,1587011147271-01,2025-12-29 17:46:25,,Xiaomi,2000644,/353/356/,"[{'id': 356, 'name': 'Smartphone'}, {'id': 353, 'name': 'Celulares e Smartphones'}]","173,236,280,309",1,0.1996,9.2,18.6,531.0,5.6,,,,"[{'value': 111920, 'quantity': 1}]",111920,111920,
EF569A1A44CF4055BEF34BF610173BBD,2053149,2046074,7899968301792,,[],1,loyalt,"Smart tv tcl 50"" 4k qled uhd 50p7k google tv 60hz processador aipq preta",RCK-f475cc66bbe152a3,219900,230895,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7890004-55-55/image-f64f76583b5942e7a8e4dd4c47bb2e9b.jpg?v=638983739622370000,/smart-tv-tcl-50--4k-qled-uhd-50p7k-google-tv-60hz-processador-aipq-preta-2046074/p,[],[],[],[],[],RCK-f475cc66bbe152a3,2030-12-28T09:33:30.0000000+00:00,1150,0,,un,1.0,219900,False,,0,0,,,,,,[],,1587011147270-01,2025-12-29 17:46:25,,TCL,2000056,/119/545/,"[{'id': 545, 'name': 'TVs'}, {'id': 119, 'name': 'Cinema, TV e Áudio'}]","141,280,289,383",1,26.4063,13.0,125.0,11.6,78.0,,,,"[{'value': 219900, 'quantity': 1}]",219900,219900,
EBFC782CCA4B49B9930E9B98F31280A9,1115218,1108053,7909569410660,,[],1,electrolux,Potes Herméticos Electrolux de Plástico Cinza Escuro Retangular com 8 Unidades,41046085,5990,7900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3917379-55-55/image-c8d0af2b7dfe40299b3d26d531bc447c.jpg?v=638666728810100000,/potes-hermeticos-electrolux-de-plastico-cinza-escuro-retangular-com-8-unidades-1108053/p,[],[],[],[],[],310119452,2026-12-29T12:18:19.0000000+00:00,1100,0,,un,1.0,5990,False,,0,0,,,,,,[],,1587001147267-01,2025-12-29 17:46:25,,Electrolux,2000007,/5/152/799/,"[{'id': 799, 'name': 'Potes'}, {'id': 152, 'name': 'Utensílios para Cozinha'}, {'id': 5, 'name': 'Casa e Cozinha'}]","141,289,358,378,380,383,395",1,1.4441,12.5,23.8,629.0,23.3,,,,"[{'value': 5990, 'quantity': 1}]",5990,5990,priceTable
6F5C003B40C943B58A2443BB19BD1E7B,1810873,1803787,7898216299447,,[],1,webcontinental,Ventilador de Teto Mondial com Controle Remoto Maxi Air Control VTE-02 3 Pás Branco 127V 9070-01,571840560310200301,44608,44608,,,[],https://senffnet.vteximg.com.br/arquivos/ids/6787668-55-55/image-2cf06c4d9d8240f2a2cd3e503302336a.jpg?v=638895671700270000,/ventilador-de-teto-mondial-com-controle-remoto-maxi-air-control-vte-02-3-pas-branco-127v-9070-01-1803787/p,[],[],[],[],[],571840560310200301,2030-12-28T09:16:54.0000000+00:00,1400,0,,un,1.0,44608,False,,0,1400,,,,,,[],,1587001147266-01,2025-12-29 17:46:25,,Mondial,2000003,/2/781/,"[{'id': 781, 'name': 'Ventilador de teto'}, {'id': 2, 'name': 'Eletrodomésticos'}]","289,308",1,6.875,22.0,30.0,5.2,50.0,,,,"[{'value': 44608, 'quantity': 1}]",44608,44608,
25A8E26DE6B345F4856D944EB088464A,1519300,1512159,7909569479834,,[],1,electrolux,Lava-Louça Electrolux 8 Serviços Branca com Programa Lava & Seca 50 min (LB08E) 220V,946521952,199900,199900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/5514945-55-55/image-7e6e16d01e0a4ff785831fd88bbec502.jpg?v=638827523764030000,/lava-louca-electrolux-8-servicos-branca-com-programa-lava---seca-50-min--lb08e--1512159/p,[],[],[],[],[],310128251,2026-12-29T12:12:55.0000000+00:00,1100,0,,un,1.0,199900,False,,0,0,,,,,,[],,1587001147265-01,2025-12-29 17:46:26,,Electrolux,2000007,/2/50/,"[{'id': 50, 'name': 'Máquinas de lavar louça e secadoras de pratos'}, {'id': 2, 'name': 'Eletrodomésticos'}]","289,308",1,34.8906,60.9,50.0,30000.0,55.0,,,,"[{'value': 199900, 'quantity': 1}]",199900,199900,priceTable
4DDE5E3736C94BC8ACD53721B0AECE45,2093,1409,7891356080982,,[],1,Philco,Forno Elétrico Philco PFE50PE Full Glass 50l 220V,056102083,80990,83990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/165191-55-55/image-e0b2cf6244d94c25af59d9809879d60b.jpg?v=637635066609170000,/forno-eletrico-philco-pfe50pe-full-glass-50l-1409/p,[],[],[],[],[],7969,2026-12-29T12:08:17.0000000+00:00,1000,0,,un,1.0,80990,False,,0,0,,,,,,[],,1587001147264-01,2025-12-29 17:46:26,,Philco,2000005,/2/83/,"[{'id': 83, 'name': 'Fornos Elétricos'}, {'id': 2, 'name': 'Eletrodomésticos'}]","289,296,308",1,24.2267,39.5,46.0,11400.0,64.0,,,,"[{'value': 80990, 'quantity': 1}]",80990,80990,
A052F23245F942B4916F091846E5D961,1115370,1108205,7896584066623,,[],2,electrolux,Potes Herméticos Electrolux de Plástico Branco Retangular com 10 Unidades,41029853,7990,15900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3918768-55-55/image-7af5e29f58404165a05bef6b1f2ff418.jpg?v=638666754930400000,/potes-hermeticos-electrolux-de-plastico-branco-retangular-com-10-unidades-1108205/p,[],[],[],[],[],2000800,2026-12-29T12:10:44.0000000+00:00,1100,0,,un,1.0,7990,False,,0,0,,,,,,[],,1587001147263-01,2025-12-29 17:46:26,,Electrolux,2000007,/5/152/799/,"[{'id': 799, 'name': 'Potes'}, {'id': 152, 'name': 'Utensílios para Cozinha'}, {'id': 5, 'name': 'Casa e Cozinha'}]","141,289,358,383,395",1,2.5594,21.0,26.0,1240.0,22.5,,,,"[{'value': 7990, 'quantity': 2}]",7990,15980,priceTable
127D0BC796214304A7B4D832FDC87A2C,1638848,1631709,7900228642422,,[],1,rovitex,Jogo de Cama Chevron Queen Lar E Lazer Preto UN,71511437539UN,6999,11499,,,[],https://senffnet.vteximg.com.br/arquivos/ids/6077655-55-55/image-101049299c9c49b283bde503b2784e54.jpg?v=638856168457770000,/jogo-de-cama-chevron-queen-lar-e-lazer-preto-1631709/p,[],[],[],[],[],387620,2026-12-29T11:56:44.0000000+00:00,1400,0,,un,1.0,6999,False,,0,0,,,,,,[],,1587001147261-02,2025-12-29 17:46:26,,Lar e Lazer,2140968,/5/153/221/,"[{'id': 221, 'name': 'Roupa de Cama'}, {'id': 153, 'name': 'Cama e Banho'}, {'id': 5, 'name': 'Casa e Cozinha'}]","289,358,378,383,395",1,2.8125,15.0,30.0,2000.0,30.0,,,,"[{'value': 6999, 'quantity': 1}]",6999,6999,priceTable
211A08DFD3584F95B63E3042A52E4AC5,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587001147261-01,2025-12-29 17:46:27,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
CED42AF8C6A64A4BB40CF1B1669C99B6,162682,155224,7899963915598,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 127V,033011181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466044-55-55/image-dcf5f43df9144bf08144f4ae91f5396e.jpg?v=638325610015370000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22450,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587001147259-01,2025-12-29 17:46:27,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
4E9127C976FD4408B28DAF8E673591E7,1529200,1522059,7898490096442,,[],1,webcontinentalmktplace,Bebedouro Automático Para Cães E Gatos Antiformiga - Rosa,MKP005079000551,5990,5990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/5563360-55-55/image-934cc4662eb24ab0aa84ead6bc0de114.jpg?v=638830317002870000,/bebedouro-automatico-para-caes-e-gatos-antiformiga---rosa-1522059/p,[],[],[],[],[],MKP005079000551,2030-12-28T08:57:16.0000000+00:00,1400,0,,un,1.0,5990,False,,0,1400,,,,,,[],,1587001147258-01,2025-12-29 17:46:27,,Furacão Pet,2001544,/60/149/169/,"[{'id': 169, 'name': 'Bebedouros'}, {'id': 149, 'name': 'Filtros, Bebedouros e Refrigeradores de Água'}, {'id': 60, 'name': 'Eletroportáteis'}]",289,1,2.6125,22.0,30.0,0.3,19.0,,,,"[{'value': 5990, 'quantity': 1}]",5990,5990,
CC7ADD4AEA304C64BB1AEA05C9F51863,2163273,2156497,7891356124181,,[],1,webcontinentalmktplace,Purificador De Água Natural E Gelada Philco PPU12C1 Cinza Bivolt,MKP005657001416,66990,66990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/8396067-55-55/image-8bbb0b38862e4cabb3c9699a59c85d97.jpg?v=639000213627270000,/purificador-de-agua-natural-e-gelada-philco-ppu12c1-cinza-bivolt-2156497/p,[],[],[],[],[],MKP005657001416,2030-12-28T08:57:16.0000000+00:00,1400,0,,un,1.0,66990,False,,0,1400,,,,,,[],,1587001147258-01,2025-12-29 17:46:27,,Philco,2000005,/60/149/73/,"[{'id': 73, 'name': 'Purificadores de Água'}, {'id': 149, 'name': 'Filtros, Bebedouros e Refrigeradores de Água'}, {'id': 60, 'name': 'Eletroportáteis'}]","283,289,308",1,8.407,45.0,42.5,4.2,21.1,,,,"[{'value': 66990, 'quantity': 1}]",66990,66990,
E27483B7033444D6A9AE51149D5127FB,162682,155224,7899963915598,,[],1,Philco,Ventilador de Coluna Britânia BVT450 Maxx Force 160W 127V,033011181,18990,36990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466044-55-55/image-dcf5f43df9144bf08144f4ae91f5396e.jpg?v=638325610015370000,/ventilador-de-coluna-britania-bvt450-maxx-force-160w-155224/p,[],[],[],[],[],22450,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,18990,False,,0,0,,,,,,[],,1587001147257-01,2025-12-29 17:46:28,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,341,358,378,383,395",1,12.432,59.2,21.0,6531.0,48.0,,,,"[{'value': 18990, 'quantity': 1}]",18990,18990,priceTable
E5BDAB205C6144BAA4FEED277591F830,162576,155335,7899963915352,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587001147256-01,2025-12-29 17:46:28,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
DBC36EE8829F4018B5D0B389EEA5196F,162686,155335,7899963915369,,[],1,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 220V,033012170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1466068-55-55/image-562a28f9ae1344869a98c04761a5eaa8.jpg?v=638325610021930000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22443,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1587001147255-01,2025-12-29 17:46:28,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 1}]",9490,9490,priceTable
CF928A9C0E094504967C49097A6D079F,713154,705952,7896311767908,,[],1,nutrifyafter,Vitamina B12 Nutrify 60 cápsulas,950000182870,4190,4190,,,[],https://senffnet.vteximg.com.br/arquivos/ids/2743972-55-55/image-e565c2939ada48f08e4ffdc8c45328b8.jpg?v=638489724702530000,/vitamina-b12-nutrify-60-capsulas-705952/p,[],[],[],[],[],76790,2030-12-28T08:23:32.0000000+00:00,1400,0,,un,1.0,4190,False,,0,0,,,,,,[],,1586991147254-01,2025-12-29 17:46:28,,Nutrify,2033572,/444/469/572/,"[{'id': 572, 'name': 'Vitaminas'}, {'id': 469, 'name': 'Vitaminas, Minerais e Suplementos'}, {'id': 444, 'name': 'Saúde e Bem Estar'}]","234,312,329",1,0.0002,1.0,1.0,1000.0,1.0,,,,"[{'value': 4190, 'quantity': 1}]",4190,4190,
2DB4E08439924599A4B800006DDD00A3,162576,155335,7899963915352,,[],2,Philco,Ventilador Britânia BVT301 Tecnologia Maxx Force 60W 127V,033011170,9490,19990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/1465493-55-55/image-931e42f9832c412e8ef2018fb1f1c5f7.jpg?v=638325592014830000,/ventilador-britania-bvt301-tecnologia-maxx-force-60w-155335/p,[],[],[],[],[],22442,2026-01-07T02:59:00.0000000+00:00,1000,0,,un,1.0,9490,False,,0,0,,,,,,[],,1586991147252-01,2025-12-29 17:46:29,,Britânia,2000006,/60/735/,"[{'id': 735, 'name': 'Ventiladores'}, {'id': 60, 'name': 'Eletroportáteis'}]","141,247,255,269,270,283,286,289,308,336,340,358,362,374,378,380,383,385,395",1,6.7856,36.0,23.5,2015.0,38.5,,,,"[{'value': 9490, 'quantity': 2}]",9490,18980,priceTable
C275C3EE7BE341ADA24F4A422C7D5A35,1637492,1630353,7900228642354,,[],1,rovitex,Jogo De Cama Chevron Queen Lar E Lazer Rosa UN,7151135501UN,6999,10999,,,[],https://senffnet.vteximg.com.br/arquivos/ids/6072819-55-55/image-2a0fb4e6c0b54783987a202a9ceabcef.jpg?v=638856106724300000,/jogo-de-cama-chevron-queen-lar-e-lazer-rosa-1630353/p,[],[],[],[],[],387629,2026-12-29T11:09:34.0000000+00:00,1400,0,,un,1.0,6999,False,,0,0,,,,,,[],,1586991147250-01,2025-12-29 17:46:29,,Lar e Lazer,2140968,/5/153/221/,"[{'id': 221, 'name': 'Roupa de Cama'}, {'id': 153, 'name': 'Cama e Banho'}, {'id': 5, 'name': 'Casa e Cozinha'}]","289,358,378,395",1,2.8125,15.0,30.0,2000.0,30.0,,,,"[{'value': 6999, 'quantity': 1}]",6999,6999,priceTable
28FBC630841548BE835FF3FCC768F4EC,41410,34760,7896001014428,,[],1,inbettastore,Mop Sekito com Cabo Noviça Bettanin,1442,4990,6990,,,[],https://senffnet.vteximg.com.br/arquivos/ids/328611-55-55/image-de24fcf7fd7c4016a2159e42c77e7242.jpg?v=637896054990500000,/mop-sekito-com-cabo-novica-bettanin-34760/p,[],[],[],[],[],144,2026-12-29T10:56:32.0000000+00:00,1200,0,,PC,1.0,4990,False,,0,0,,,,,,[],,1586991147249-01,2025-12-29 17:46:29,,Bettanin,2000113,/5/743/745/,"[{'id': 745, 'name': 'Esfregões e Mops'}, {'id': 743, 'name': 'Limpeza Doméstica'}, {'id': 5, 'name': 'Casa e Cozinha'}]","285,287,289,319",1,1.4438,6.0,42.0,819.0,27.5,,,,"[{'value': 4990, 'quantity': 1}]",4990,4990,priceTable
6D4EBBC42EA649D8BF36203623AD9C4D,39834,33279,7896001001442,,[],2,inbettastore,Refil Mop Sekito Noviça Bettanin,144R,2590,3090,,,[],https://senffnet.vteximg.com.br/arquivos/ids/324777-55-55/image-c0458eed932c48668ec52fbda9abe3a9.jpg?v=637889125147430000,/refil-mop-sekito-novica-bettanin-33279/p,[],[],[],[],[],211,2026-12-29T10:55:33.0000000+00:00,1200,0,,PC,1.0,2590,False,,0,0,,,,,,[],,1586991147249-01,2025-12-29 17:46:29,,Bettanin,2000113,/5/743/745/,"[{'id': 745, 'name': 'Esfregões e Mops'}, {'id': 743, 'name': 'Limpeza Doméstica'}, {'id': 5, 'name': 'Casa e Cozinha'}]","285,289",1,0.1861,5.8,27.5,142.0,5.6,,,,"[{'value': 2590, 'quantity': 2}]",2590,5180,priceTable
89ED02AC6AB54B06896A5EF082673B04,1481387,1474246,7893230000246,,[],1,webcontinentalmktplace,Churrasqueira Popular Chapa Galvanizada Tela Moeda Portátil N°1 - Gudim,MKP005496000003,10540,10540,,,[],https://senffnet.vteximg.com.br/arquivos/ids/5331438-55-55/image-cc74d068a0b948b38cb637dfdb6fa879.jpg?v=638823441113830000,/churrasqueira-popular-chapa-galvanizada-tela-moeda-portatil-n°1---gudim-1474246/p,[],[],[],[],[],MKP005496000003,2030-12-28T07:28:08.0000000+00:00,1400,0,,un,1.0,10540,False,,0,1400,,,,,,[],,1586981147248-01,2025-12-29 17:46:29,,GUDIM,2136728,/5/409/440/,"[{'id': 440, 'name': 'Tábuas para Churrasco'}, {'id': 409, 'name': 'Artigos para Churrasco'}, {'id': 5, 'name': 'Casa e Cozinha'}]","173,289",1,7.175,28.0,41.0,2.005,30.0,,,,"[{'value': 10540, 'quantity': 1}]",10540,10540,
717FDFE47C5848C88C4622CE17987EEB,1189741,1182579,7896020610038,,[],1,webcontinentalmktplace,Piscina Estrutural 1500 Litros 189 X 189 X 42 Cm Mor,MKP005150000249,25029,25029,,,[],https://senffnet.vteximg.com.br/arquivos/ids/4157289-55-55/image-4604f2ee6f01485f9a7cd7fdc431ad2e.jpg?v=638695351311830000,/piscina-estrutural-1500-litros-189-x-189-x-42-cm-mor-1182579/p,[],[],[],[],[],MKP005150000249,2030-12-28T06:53:45.0000000+00:00,1400,0,,un,1.0,25029,False,,0,1400,,,,,,[],,1586981147247-01,2025-12-29 17:46:30,,MOR,2000497,/761/1120/,"[{'id': 1120, 'name': 'Praia e Parque'}, {'id': 761, 'name': 'Esporte e Lazer'}]","141,173,289,383,395",1,4.1038,21.0,14.0,7.0,67.0,,,,"[{'value': 25029, 'quantity': 1}]",25029,25029,
DEE6897970944E1D94B8295637FADB46,2006580,1999503,7908079515827,,[],1,farmaciaindiana,Fralda Descartável Flock Baby Sempre Sequinha Hiper G 64 Unidades,195674,6490,6490,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7677520-55-55/image-fec28252b1ef47f780e0f32deafceaf4.jpg?v=638960636480200000,/fralda-descartavel-flock-baby-sempre-sequinha-hiper-g-64-unidades-1999503/p,[],[],[],[],[],195674,2026-12-29T05:25:20.0000000+00:00,1200,0,,un,1.0,6490,False,,0,0,,,,,,[],,1586931147241-01,2025-12-29 17:46:30,,Flock Baby,2097709,/1000/484/,"[{'id': 484, 'name': 'Fraldas'}, {'id': 1000, 'name': 'Bebês e Infantil'}]","289,312",1,2.3125,30.0,10.0,1395.0,37.0,,,,"[{'value': 6490, 'quantity': 1}]",6490,6490,
4253B75E5E55491199EED61FFBB03C0E,2006586,1999509,7908079515896,,[],1,farmaciaindiana,Fralda Descartável Flock Baby Sempre Sequinha Mega XXG 28 Unidades,195671,3290,3490,,,[],https://senffnet.vteximg.com.br/arquivos/ids/7677551-55-55/image-b58ea2733b4d452fa4c4f836da7619a9.jpg?v=638960636510000000,/fralda-descartavel-flock-baby-sempre-sequinha-mega-xxg-28-unidades-1999509/p,[],[],[],[],[],195671,2026-12-29T05:25:20.0000000+00:00,1200,0,,un,1.0,3290,False,,0,0,,,,,,[],,1586931147241-01,2025-12-29 17:46:30,,Flock Baby,2097709,/1000/484/,"[{'id': 484, 'name': 'Fraldas'}, {'id': 1000, 'name': 'Bebês e Infantil'}]","289,312",1,1.1917,22.0,10.0,630.0,26.0,,,,"[{'value': 3290, 'quantity': 1}]",3290,3290,
F8686D5B07C441A8B8A88D2849059EE4,857553,850370,7896110011714,,[],1,farmaciaindiana,Absorvente Sym Regular Suave Com Abas Odor Block 30 Unidades Absorvente Sym Regular Suave Com Abas Odor Block Promocional 30 Unidades,169378,1090,1399,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3146594-55-55/image-03d86ac109ce49df83482313ee3eacc9.jpg?v=638617836573370000,/absorvente-sym-regular-suave-com-abas-odor-block-30-unidades-850370/p,[],[],[],[],[],169378,2026-12-29T05:25:20.0000000+00:00,1200,0,,un,1.0,1090,False,,0,0,,,,,,[],,1586931147241-01,2025-12-29 17:46:30,,Symdulor Sl,2002706,/444/483/465/,"[{'id': 465, 'name': 'Absorventes'}, {'id': 483, 'name': 'Higiene'}, {'id': 444, 'name': 'Saúde e Bem Estar'}]",234,1,0.4463,7.0,18.0,185.0,17.0,,,,"[{'value': 1090, 'quantity': 1}]",1090,1090,
1A055F4BFB3D45BFB09230ABE81D8368,1109825,1102660,8005610672519,,[],1,webcontinentalmktplace,Wella Enrich Invigo - Mascara Capilar 150ml,MKP003690002616,21900,21900,,,[],https://senffnet.vteximg.com.br/arquivos/ids/3884719-55-55/image-325347fd696b43d4a7090bd189309da5.jpg?v=638661210575830000,/wella-enrich-invigo---mascara-capilar-150ml-1102660/p,[],[],[],[],[],MKP003690002616,2030-12-28T02:06:12.0000000+00:00,1400,0,,un,1.0,21900,False,,0,1400,,,,,,[],,1586931147238-01,2025-12-29 17:46:30,,WELLA PROFESSIONALS,2030547,/583/613/645/,"[{'id': 645, 'name': 'Cremes e Máscaras pra cabelo'}, {'id': 613, 'name': 'Cuidados com o Cabelo'}, {'id': 583, 'name': 'Cosméticos e Perfumaria'}]",289,1,0.9375,20.0,15.0,0.2,15.0,,,,"[{'value': 21900, 'quantity': 1}]",21900,21900,
